,CustomerID,Age,Gender,Geography,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Customervalue,TenureGroup,AgeGroup
12142,112142,21,Female,France,3,28685.26,2,1,1,75439.51,0,34106.456999999995,3-5 yrs,18-30
12143,112143,56,Female,France,4,122353.09,2,1,1,110325.25,0,82039.311,3-5 yrs,46-60
12144,112144,43,Female,Germany,3,133341.22,1,1,0,83291.52,1,78324.144,3-5 yrs,31-45
12145,112145,50,Male,Spain,7,116313.2,3,1,1,119529.69,0,82384.88700000002,6-10 yrs,46-60
12146,112146,50,Male,France,5,238529.94,1,0,0,35431.75,1,106041.701,3-5 yrs,46-60
12147,112147,25,Female,France,0,142846.27,1,1,0,119523.36,1,92995.716,0-2 yrs,18-30
12148,112148,37,Male,France,4,243596.81,1,1,1,94372.69,1,125750.831,3-5 yrs,31-45
12149,112149,33,Female,France,0,38333.3,1,1,0,30887.92,0,24599.896,0-2 yrs,31-45
12150,112150,38,Male,Germany,2,228547.35,1,1,1,52243.61,0,107092.323,0-2 yrs,31-45
12151,112151,62,Female,Germany,10,138230.34,1,0,1,41160.89,0,67640.703,6-10 yrs,61+
12152,112152,43,Male,Germany,5,74034.12,1,0,0,131329.8,1,69012.78799999999,3-5 yrs,31-45
12153,112153,40,Female,France,8,186435.38,1,1,0,117555.52,1,109841.008,6-10 yrs,31-45
12154,112154,35,Female,Spain,2,139065.54,1,1,1,63686.34,1,74732.418,0-2 yrs,31-45
12155,112155,48,Female,France,3,143919.1,2,1,1,136157.91,0,98415.513,3-5 yrs,46-60
12156,112156,69,Male,Germany,9,42984.77,1,1,1,122810.92,1,54037.48399999999,6-10 yrs,61+
12157,112157,59,Female,Germany,0,169985.09,1,1,1,29684.83,1,76899.78500000002,0-2 yrs,46-60
12158,112158,29,Male,Germany,9,73534.92,1,1,1,145596.08,1,73093.09199999999,6-10 yrs,18-30
12159,112159,18,Female,Spain,1,88941.01,1,0,1,141764.8,1,78106.144,0-2 yrs,18-30
12160,112160,59,Female,France,6,226644.1,1,1,1,90296.23,0,117746.80900000002,6-10 yrs,46-60
12161,112161,26,Female,Spain,7,44874.55,2,1,1,107696.26,0,50259.198000000004,6-10 yrs,18-30
12162,112162,20,Male,France,0,221661.29,2,0,1,88795.43,0,115303.645,0-2 yrs,18-30
12163,112163,68,Male,France,8,125104.51,2,0,1,76110.05,0,72875.319,6-10 yrs,61+
12164,112164,43,Male,France,5,44627.55,1,0,1,45004.6,0,31352.7,3-5 yrs,31-45
12165,112165,26,Female,France,0,202899.72,2,1,1,116388.19,1,116076.845,0-2 yrs,18-30
12166,112166,59,Male,Spain,3,163124.17,2,1,0,35215.34,1,75814.67,3-5 yrs,46-60
12167,112167,68,Female,France,3,86705.14,2,1,1,112563.96,0,68451.744,3-5 yrs,61+
12168,112168,33,Female,France,6,75181.52,1,1,1,107594.61,1,62351.291,6-10 yrs,31-45
12169,112169,41,Female,France,0,105235.78,1,1,1,148170.7,0,86545.822,0-2 yrs,31-45
12170,112170,67,Female,Spain,9,34053.37,3,0,1,49680.94,0,28526.329999999998,6-10 yrs,61+
12171,112171,31,Female,Spain,8,202312.37,1,1,1,98690.92,1,110532.524,6-10 yrs,31-45
12172,112172,20,Male,France,0,69664.1,1,1,1,44448.88,0,41200.604,0-2 yrs,18-30
12173,112173,51,Male,Germany,9,206716.83,4,1,1,106339.17,0,114589.38300000002,6-10 yrs,46-60
12174,112174,50,Female,Spain,2,182825.87,2,1,0,87001.87,1,99231.309,0-2 yrs,46-60
12175,112175,67,Female,France,0,235458.9,1,1,1,64473.2,0,113525.81999999999,0-2 yrs,61+
12176,112176,41,Male,Spain,0,24785.34,1,1,0,104308.1,1,41206.765999999996,0-2 yrs,31-45
12177,112177,26,Female,Spain,3,87295.47,2,0,1,93905.91,0,63090.461,3-5 yrs,18-30
12178,112178,30,Female,France,1,155971.04,2,1,1,117651.27,1,97684.297,0-2 yrs,18-30
12179,112179,19,Female,Germany,8,214644.17,1,1,0,24388.04,1,93174.28,6-10 yrs,18-30
12180,112180,24,Female,Spain,0,38907.3,1,1,0,128910.84,1,54236.372,0-2 yrs,18-30
12181,112181,65,Male,France,2,215349.62,1,0,1,143285.35,0,129125.75300000001,0-2 yrs,61+
12182,112182,38,Female,Spain,1,16743.85,1,0,0,41442.57,1,19130.511,0-2 yrs,31-45
12183,112183,36,Male,Spain,0,118589.21,1,0,1,49154.85,1,62182.439000000006,0-2 yrs,31-45
12184,112184,42,Male,France,10,21111.06,1,0,0,85845.99,0,34198.421,6-10 yrs,31-45
12185,112185,64,Male,Germany,8,37467.56,1,1,1,111657.39,1,48484.54099999999,6-10 yrs,61+
12186,112186,39,Male,France,4,193730.05,1,1,1,80082.97,1,101517.21100000001,3-5 yrs,31-45
12187,112187,28,Female,France,10,4657.76,1,1,0,80008.65,0,25865.898999999998,6-10 yrs,18-30
12188,112188,50,Female,Spain,5,138840.97,1,0,0,149763.32,1,100465.584,3-5 yrs,46-60
12189,112189,49,Female,Spain,7,24575.48,1,1,1,66051.35,0,29645.897,6-10 yrs,46-60
12190,112190,38,Male,France,6,202815.37,3,1,0,97535.58,0,110387.422,6-10 yrs,31-45
12191,112191,56,Male,Germany,6,202041.75,2,0,1,126838.13,0,118868.63900000001,6-10 yrs,46-60
12192,112192,37,Male,Germany,8,175697.56,1,1,0,44210.65,1,83542.41900000001,6-10 yrs,31-45
12193,112193,25,Female,Germany,2,188984.6,1,1,1,144169.46,1,118844.97800000002,0-2 yrs,18-30
12194,112194,59,Female,France,9,147694.26,1,1,0,44299.99,1,72367.901,6-10 yrs,46-60
12195,112195,54,Female,Germany,7,121372.78,1,0,0,88014.54,1,74953.674,6-10 yrs,46-60
12196,112196,26,Male,Germany,5,102535.84,1,1,1,93930.91,0,69193.909,3-5 yrs,18-30
12197,112197,42,Male,Germany,7,165329.17,2,1,1,99296.34,0,95921.07,6-10 yrs,31-45
12198,112198,42,Female,Germany,3,95699.77,1,0,1,36203.12,0,49141.144,3-5 yrs,31-45
12199,112199,50,Male,France,0,698.02,1,1,1,32312.04,1,9973.12,0-2 yrs,46-60
12200,112200,19,Male,France,10,25187.39,1,0,1,48569.17,0,24646.006999999998,6-10 yrs,18-30
12201,112201,36,Female,France,2,162953.86,2,1,0,106326.91,1,97080.01699999999,0-2 yrs,31-45
12202,112202,63,Male,France,9,91230.33,3,0,0,24215.14,0,43757.274000000005,6-10 yrs,61+
12203,112203,37,Male,Germany,2,247388.01,3,1,1,104646.14,0,130349.74600000001,0-2 yrs,31-45
12204,112204,59,Female,Germany,0,88479.93,2,1,0,53569.69,0,51463.279,0-2 yrs,46-60
12205,112205,58,Male,Germany,4,27106.09,1,1,1,33811.68,0,20986.24,3-5 yrs,46-60
12206,112206,59,Male,France,5,82095.44,4,0,0,69182.47,0,53593.717000000004,3-5 yrs,46-60
12207,112207,46,Male,France,8,171712.28,1,1,0,80456.66,1,92822.11,6-10 yrs,46-60
12208,112208,23,Male,France,7,132069.02,1,0,1,53751.43,0,68953.337,6-10 yrs,18-30
12209,112209,34,Female,Spain,3,152573.91,1,1,1,125387.55,0,98646.129,3-5 yrs,31-45
12210,112210,42,Female,Germany,5,27809.25,3,0,1,79547.65,0,34988.69499999999,3-5 yrs,31-45
12211,112211,55,Male,Germany,2,206745.37,1,1,0,65002.04,1,102198.96,0-2 yrs,46-60
12212,112212,21,Female,France,0,225596.8,2,0,1,142415.05,1,132963.735,0-2 yrs,18-30
12213,112213,47,Female,Germany,8,36337.5,1,0,1,51207.2,1,29897.459999999995,6-10 yrs,46-60
12214,112214,37,Female,France,7,156534.17,1,1,1,51349.75,0,78018.89300000001,6-10 yrs,31-45
12215,112215,20,Male,Spain,5,57441.27,2,1,1,143462.27,0,66015.689,3-5 yrs,18-30
12216,112216,40,Male,France,2,45568.32,1,0,0,115575.39,1,52900.145,0-2 yrs,31-45
12217,112217,68,Female,France,10,51142.01,1,0,1,31280.62,0,29841.290000000005,6-10 yrs,61+
12218,112218,35,Female,Germany,4,130330.02,2,0,1,95618.8,1,80818.148,3-5 yrs,31-45
12219,112219,43,Female,Germany,8,221475.05,1,0,0,88416.63,1,115115.209,6-10 yrs,31-45
12220,112220,53,Female,France,6,204651.08,1,0,0,55138.61,0,98402.215,6-10 yrs,46-60
12221,112221,25,Male,France,1,35845.85,2,1,1,140138.88,0,56380.504,0-2 yrs,18-30
12222,112222,34,Female,France,5,127479.95,1,1,0,101769.83,1,81523.129,3-5 yrs,31-45
12223,112223,48,Male,France,8,37721.16,1,1,0,100487.06,0,45234.782,6-10 yrs,46-60
12224,112224,54,Male,Spain,10,109512.12,1,0,0,148036.11,0,88215.88099999998,6-10 yrs,46-60
12225,112225,62,Male,Spain,10,140631.46,2,1,0,120203.41,0,92314.007,6-10 yrs,61+
12226,112226,50,Male,France,9,202894.76,1,1,0,78551.03,1,104723.413,6-10 yrs,46-60
12227,112227,44,Male,France,0,215326.05,1,1,1,88506.34,1,112682.622,0-2 yrs,31-45
12228,112228,62,Male,France,4,6924.98,2,1,0,76932.1,0,25850.022000000004,3-5 yrs,61+
12229,112229,21,Male,France,8,172303.85,1,0,0,140367.43,0,111031.969,6-10 yrs,18-30
12230,112230,39,Female,Germany,2,102539.76,1,1,1,145036.15,1,84527.049,0-2 yrs,31-45
12231,112231,43,Male,Germany,2,123738.45,1,1,1,135453.46,0,90131.71800000001,0-2 yrs,31-45
12232,112232,49,Female,France,9,55460.74,2,1,1,20223.32,0,28251.792,6-10 yrs,46-60
12233,112233,41,Female,France,8,8567.41,1,1,1,137169.19,0,44578.02099999999,6-10 yrs,31-45
12234,112234,63,Female,France,2,208847.55,2,0,0,35288.89,1,94126.087,0-2 yrs,61+
12235,112235,52,Female,France,10,57657.01,1,1,0,87201.33,1,49223.403000000006,6-10 yrs,46-60
12236,112236,54,Female,France,8,220074.38,1,1,1,29523.57,1,96887.123,6-10 yrs,46-60
12237,112237,49,Male,Germany,9,17425.52,2,1,0,69389.13,1,27787.347,6-10 yrs,46-60
12238,112238,24,Male,Germany,2,102108.16,1,1,1,24064.52,1,48062.92,0-2 yrs,18-30
12239,112239,50,Female,France,7,185586.45,2,1,0,124591.31,1,111612.37299999999,6-10 yrs,46-60
12240,112240,48,Female,France,9,64186.89,2,0,0,99521.73,0,55531.674999999996,6-10 yrs,46-60
12241,112241,29,Female,France,8,241853.36,1,1,0,28234.04,1,105211.756,6-10 yrs,18-30
12242,112242,28,Male,France,2,159374.08,1,1,1,72742.14,1,85572.57400000001,0-2 yrs,18-30
12243,112243,41,Female,Spain,0,54348.08,1,1,1,128342.88,0,60242.396,0-2 yrs,31-45
12244,112244,25,Male,Spain,8,198403.0,1,0,0,97943.52,1,108744.456,6-10 yrs,18-30
12245,112245,49,Male,France,6,246141.99,1,1,1,95598.09,0,127136.523,6-10 yrs,46-60
12246,112246,55,Female,Germany,5,62273.38,1,1,1,79909.13,0,48882.390999999996,3-5 yrs,46-60
12247,112247,39,Male,Spain,3,205626.22,1,1,0,81743.55,0,106773.75300000001,3-5 yrs,31-45
12248,112248,51,Male,France,4,244316.05,1,1,1,136349.41,0,138631.543,3-5 yrs,46-60
12249,112249,36,Male,France,6,55182.7,1,1,1,97790.76,1,51410.608,6-10 yrs,31-45
12250,112250,69,Female,France,8,58632.4,3,1,1,137870.76,0,64814.888000000006,6-10 yrs,61+
12251,112251,37,Female,Spain,5,179278.37,1,1,0,122640.32,1,108503.64399999999,3-5 yrs,31-45
12252,112252,31,Female,Spain,3,237664.77,1,0,1,120693.44,1,131274.24000000002,3-5 yrs,31-45
12253,112253,50,Female,Germany,3,173818.88,1,1,1,125233.2,0,107097.81200000002,3-5 yrs,46-60
12254,112254,27,Female,Germany,9,126153.44,1,0,0,132903.43,1,90332.605,6-10 yrs,18-30
12255,112255,33,Female,Germany,2,26307.37,2,0,1,32923.98,0,20400.642,0-2 yrs,31-45
12256,112256,21,Female,Spain,1,231093.8,1,1,1,47694.66,1,106746.21800000001,0-2 yrs,18-30
12257,112257,44,Female,Spain,3,17275.2,2,1,1,70857.03,0,28167.689000000002,3-5 yrs,31-45
12258,112258,45,Male,Germany,5,52884.2,2,0,1,77481.58,0,44398.653999999995,3-5 yrs,31-45
12259,112259,60,Female,France,0,112686.93,2,1,1,27127.05,0,53213.386999999995,0-2 yrs,46-60
12260,112260,33,Male,France,1,125155.55,3,1,1,70022.42,0,71069.64600000001,0-2 yrs,31-45
12261,112261,69,Male,France,7,13794.63,2,1,1,89802.59,0,32459.128999999997,6-10 yrs,61+
12262,112262,50,Female,Spain,2,20574.52,1,1,1,136984.37,0,49325.41899999999,0-2 yrs,46-60
12263,112263,65,Male,Germany,0,31281.34,1,1,1,62843.84,0,31365.987999999998,0-2 yrs,61+
12264,112264,36,Male,France,1,9924.05,2,1,0,118273.61,0,39452.103,0-2 yrs,31-45
12265,112265,38,Female,Germany,2,244361.65,1,0,0,135695.57,1,138453.53100000002,0-2 yrs,31-45
12266,112266,39,Male,France,1,59487.3,2,0,1,56995.89,0,40894.187000000005,0-2 yrs,31-45
12267,112267,26,Female,Germany,3,219880.33,1,1,1,89589.5,1,114829.28199999999,3-5 yrs,18-30
12268,112268,26,Male,Spain,3,196084.06,1,0,0,106317.06,1,110328.942,3-5 yrs,18-30
12269,112269,26,Male,Germany,10,176471.23,4,0,1,91752.62,0,98115.17800000001,6-10 yrs,18-30
12270,112270,44,Female,France,9,164478.99,2,1,0,55627.41,1,82480.219,6-10 yrs,31-45
12271,112271,34,Male,Germany,1,124654.59,2,0,1,78285.16,0,73347.884,0-2 yrs,31-45
12272,112272,61,Male,France,0,140957.23,1,1,0,21946.73,0,62967.111000000004,0-2 yrs,61+
12273,112273,62,Female,Spain,2,222664.59,1,1,1,136094.0,1,129894.33600000001,0-2 yrs,61+
12274,112274,25,Female,France,3,194381.24,2,1,0,83726.03,0,102870.70499999999,3-5 yrs,18-30
12275,112275,33,Male,Germany,10,57706.87,2,0,1,89597.08,1,49962.372,6-10 yrs,31-45
12276,112276,35,Male,Germany,5,26057.7,1,1,1,143629.5,0,53512.229999999996,3-5 yrs,31-45
12277,112277,50,Female,Germany,4,73433.77,1,1,1,124321.56,0,66670.276,3-5 yrs,46-60
12278,112278,18,Male,Spain,1,33131.66,2,1,1,76982.57,0,36347.935000000005,0-2 yrs,18-30
12279,112279,29,Female,France,3,238615.71,1,1,1,44069.33,1,108667.383,3-5 yrs,18-30
12280,112280,23,Female,France,5,95683.32,1,1,0,96301.08,0,67163.852,3-5 yrs,18-30
12281,112281,58,Female,France,3,43307.14,1,1,1,118322.14,0,52819.797999999995,3-5 yrs,46-60
12282,112282,22,Male,France,10,155591.99,2,1,0,79665.83,0,86136.94499999999,6-10 yrs,18-30
12283,112283,33,Male,Germany,10,99557.65,2,1,1,65311.65,0,59417.05499999999,6-10 yrs,31-45
12284,112284,35,Male,Germany,6,54490.65,1,1,1,123481.64,0,58841.051999999996,6-10 yrs,31-45
12285,112285,66,Female,Germany,5,14417.84,1,1,0,21404.05,0,12188.551,3-5 yrs,61+
12286,112286,35,Male,France,5,23116.96,1,1,1,29629.95,0,18136.069,3-5 yrs,31-45
12287,112287,18,Female,Spain,9,140829.41,2,0,0,107112.13,0,88465.803,6-10 yrs,18-30
12288,112288,36,Male,Spain,1,187586.53,1,1,1,31913.02,0,84608.81800000001,0-2 yrs,31-45
12289,112289,25,Female,Spain,10,231446.21,1,1,1,103450.69,1,123613.991,6-10 yrs,18-30
12290,112290,20,Female,France,6,146358.51,1,1,1,38382.39,0,70058.42100000002,6-10 yrs,18-30
12291,112291,42,Male,Germany,8,163178.49,1,1,0,119106.36,1,101003.504,6-10 yrs,31-45
12292,112292,22,Female,France,5,60496.52,1,0,1,60567.3,0,42369.09799999999,3-5 yrs,18-30
12293,112293,57,Male,France,7,68590.79,1,1,1,64840.58,0,46888.78999999999,6-10 yrs,46-60
12294,112294,36,Male,Germany,5,104391.08,3,1,1,30549.29,0,50921.918999999994,3-5 yrs,31-45
12295,112295,35,Male,Germany,5,217183.74,1,1,1,26588.03,0,94850.205,3-5 yrs,31-45
12296,112296,67,Male,Germany,3,108837.41,1,1,1,94665.98,0,71935.058,3-5 yrs,61+
12297,112297,48,Male,France,5,59908.63,1,1,1,51180.16,0,39317.799999999996,3-5 yrs,46-60
12298,112298,50,Female,France,9,229874.4,1,1,1,26627.31,1,99938.25300000001,6-10 yrs,46-60
12299,112299,64,Male,France,3,102858.91,3,1,1,58457.32,0,58681.46000000001,3-5 yrs,61+
12300,112300,35,Female,Germany,9,19877.57,1,1,1,146850.08,0,52006.35199999999,6-10 yrs,31-45
12301,112301,56,Male,France,5,136368.77,2,1,0,22215.87,0,61212.669,3-5 yrs,46-60
12302,112302,33,Female,Germany,0,156608.91,1,1,1,131757.45,1,102171.099,0-2 yrs,31-45
12303,112303,33,Female,Germany,6,238846.02,2,1,0,136119.21,0,136374.571,6-10 yrs,31-45
12304,112304,64,Male,Germany,1,201649.67,2,0,1,61744.87,1,99183.82900000001,0-2 yrs,61+
12305,112305,55,Female,France,5,25278.28,1,1,1,93416.42,0,38136.53799999999,3-5 yrs,46-60
12306,112306,58,Male,France,8,127981.26,1,1,1,38434.91,1,62723.276999999995,6-10 yrs,46-60
12307,112307,24,Male,Germany,9,108528.46,1,1,1,103402.2,1,74432.344,6-10 yrs,18-30
12308,112308,31,Male,Germany,2,98360.91,1,1,0,144478.51,1,82688.117,0-2 yrs,31-45
12309,112309,60,Female,Germany,3,34953.3,1,0,1,64710.89,1,33394.886999999995,3-5 yrs,46-60
12310,112310,65,Female,France,4,93834.41,1,0,1,88568.74,0,64104.685999999994,3-5 yrs,61+
12311,112311,42,Female,Germany,7,117522.43,1,0,0,59706.11,1,64921.005,6-10 yrs,31-45
12312,112312,49,Female,Spain,9,54718.3,1,1,1,78811.61,0,45531.102999999996,6-10 yrs,46-60
12313,112313,55,Male,France,5,143963.93,2,1,1,76955.84,0,80672.824,3-5 yrs,46-60
12314,112314,39,Male,Spain,7,55320.41,1,1,1,113562.01,0,56197.066999999995,6-10 yrs,31-45
12315,112315,33,Female,Spain,2,30329.56,1,0,0,124607.95,1,49514.40899999999,0-2 yrs,31-45
12316,112316,69,Female,France,2,245996.3,1,1,1,131617.55,1,137884.08500000002,0-2 yrs,61+
12317,112317,46,Male,France,8,172100.25,2,1,0,50223.76,1,83907.628,6-10 yrs,46-60
12318,112318,33,Female,France,5,148699.53,1,1,0,52199.43,1,75139.841,3-5 yrs,31-45
12319,112319,29,Male,France,7,81875.95,1,0,1,148326.21,0,77248.543,6-10 yrs,18-30
12320,112320,34,Female,France,3,52085.02,1,1,1,131762.82,0,60363.153999999995,3-5 yrs,31-45
12321,112321,54,Female,France,4,32874.01,2,1,0,84579.82,0,38523.950000000004,3-5 yrs,46-60
12322,112322,44,Female,Germany,8,15655.99,2,0,1,148138.99,0,50704.59299999999,6-10 yrs,31-45
12323,112323,42,Male,Germany,6,174928.16,1,0,1,38451.11,1,81506.89700000001,6-10 yrs,31-45
12324,112324,30,Male,Germany,4,69050.64,2,1,0,148332.84,1,72120.508,3-5 yrs,18-30
12325,112325,25,Female,France,6,79531.34,2,1,0,52955.9,0,47699.706,6-10 yrs,18-30
12326,112326,22,Female,France,10,40247.58,1,1,1,140953.07,0,58385.253,6-10 yrs,18-30
12327,112327,29,Female,Germany,8,29290.97,1,1,1,80437.22,0,35847.854,6-10 yrs,18-30
12328,112328,58,Female,France,2,123748.7,1,1,0,80886.76,0,73765.708,0-2 yrs,46-60
12329,112329,20,Female,Spain,2,181878.69,2,1,0,34500.15,1,83101.921,0-2 yrs,18-30
12330,112330,52,Female,France,3,247733.1,1,1,0,137026.88,1,140201.50400000002,3-5 yrs,46-60
12331,112331,50,Female,France,10,84874.34,3,1,0,130147.64,0,72994.628,6-10 yrs,46-60
12332,112332,39,Female,Germany,9,165959.67,3,1,0,94413.79,1,94708.60500000001,6-10 yrs,31-45
12333,112333,67,Male,Germany,6,29016.52,1,0,1,55829.94,0,28355.89,6-10 yrs,61+
12334,112334,61,Male,Germany,4,138919.13,2,1,1,94845.92,0,84021.928,3-5 yrs,61+
12335,112335,26,Male,Germany,4,129520.61,1,1,1,94155.21,0,80055.107,3-5 yrs,18-30
12336,112336,58,Male,Spain,3,8014.44,1,1,1,75509.78,0,25859.01,3-5 yrs,46-60
12337,112337,35,Female,France,7,120746.61,2,0,1,39916.25,0,60274.019,6-10 yrs,31-45
12338,112338,67,Male,France,2,123858.36,2,1,0,24755.64,1,56970.43600000001,0-2 yrs,61+
12339,112339,46,Male,Spain,1,93004.8,1,1,0,59912.86,1,55175.978,0-2 yrs,46-60
12340,112340,56,Female,France,3,143386.63,1,1,1,106178.67,0,89208.553,3-5 yrs,46-60
12341,112341,44,Male,Germany,7,11391.38,1,1,0,124966.97,1,42046.84299999999,6-10 yrs,31-45
12342,112342,53,Male,Spain,3,211111.59,1,1,1,101991.38,1,115042.35,3-5 yrs,46-60
12343,112343,62,Male,Germany,7,130128.13,1,1,1,90749.46,0,79276.39000000001,6-10 yrs,61+
12344,112344,34,Male,Spain,4,8037.35,1,1,1,129905.47,1,42186.880999999994,3-5 yrs,31-45
12345,112345,51,Male,France,8,245942.01,2,0,1,80209.5,0,122440.15400000001,6-10 yrs,46-60
12346,112346,63,Female,Germany,1,95438.15,1,1,1,76920.87,0,61251.820999999996,0-2 yrs,61+
12347,112347,20,Female,Germany,7,246681.95,1,0,1,107400.58,0,130893.25400000002,6-10 yrs,18-30
12348,112348,22,Female,Germany,6,45083.04,2,1,1,68361.42,0,38542.142,6-10 yrs,18-30
12349,112349,31,Male,Germany,1,7493.04,1,0,0,68685.19,1,23602.973,0-2 yrs,31-45
12350,112350,20,Male,France,4,178345.96,1,1,1,140425.89,0,113466.45100000002,3-5 yrs,18-30
12351,112351,40,Male,Germany,5,236356.33,2,1,0,27041.28,1,102655.316,3-5 yrs,31-45
12352,112352,56,Female,France,8,19397.95,1,1,1,98536.08,0,37320.304,6-10 yrs,46-60
12353,112353,47,Male,Germany,10,183881.58,1,1,1,98151.05,1,102998.247,6-10 yrs,46-60
12354,112354,67,Male,Germany,7,17301.4,1,0,0,119173.15,1,42672.705,6-10 yrs,61+
12355,112355,62,Male,France,6,198476.93,2,0,1,100342.14,1,109493.91399999999,6-10 yrs,61+
12356,112356,40,Male,Germany,10,145316.29,1,1,1,55536.56,0,74787.784,6-10 yrs,31-45
12357,112357,44,Female,Germany,0,195455.84,1,1,0,77248.77,1,101357.167,0-2 yrs,31-45
12358,112358,27,Female,Spain,9,92870.83,1,1,1,73692.45,0,59256.36699999999,6-10 yrs,18-30
12359,112359,42,Male,Germany,2,226346.09,1,1,1,125282.6,0,128123.516,0-2 yrs,31-45
12360,112360,30,Female,Germany,0,75665.43,2,1,1,46885.45,1,44332.307,0-2 yrs,18-30
12361,112361,33,Female,France,9,70800.88,1,1,0,67253.89,1,48496.719,6-10 yrs,31-45
12362,112362,58,Female,Germany,5,240158.58,1,1,0,52529.98,1,111822.626,3-5 yrs,46-60
12363,112363,51,Male,Spain,2,30704.05,1,1,1,88214.85,1,38746.375,0-2 yrs,46-60
12364,112364,54,Female,Germany,1,148139.25,4,1,1,38274.36,1,70738.90800000001,0-2 yrs,46-60
12365,112365,39,Female,Spain,9,143501.62,2,0,0,65382.6,1,77015.828,6-10 yrs,31-45
12366,112366,34,Male,Spain,1,59184.49,1,1,0,133803.9,0,63815.166,0-2 yrs,31-45
12367,112367,40,Female,Germany,7,79269.93,1,0,0,126784.27,1,69743.453,6-10 yrs,31-45
12368,112368,53,Female,Spain,0,71647.07,3,1,0,140937.55,1,70940.693,0-2 yrs,46-60
12369,112369,66,Female,France,8,211516.88,1,0,1,63112.39,1,103540.76900000001,6-10 yrs,61+
12370,112370,26,Male,Spain,6,97388.27,1,1,1,139851.72,1,80911.124,6-10 yrs,18-30
12371,112371,69,Male,Spain,0,89675.32,1,0,1,77971.47,0,59261.869,0-2 yrs,61+
12372,112372,19,Female,France,4,159180.2,2,1,1,101555.49,1,94139.22700000001,3-5 yrs,18-30
12373,112373,49,Male,France,4,123876.68,1,1,1,72304.67,0,71242.373,3-5 yrs,46-60
12374,112374,67,Male,France,1,106493.33,1,1,0,38176.87,1,54050.593,0-2 yrs,61+
12375,112375,39,Male,France,0,177355.12,2,0,0,59883.89,1,88907.61499999999,0-2 yrs,31-45
12376,112376,60,Female,France,6,103154.82,1,1,1,138977.0,1,82955.32800000001,6-10 yrs,46-60
12377,112377,30,Female,Spain,8,55539.55,2,1,1,69903.9,0,43187.490000000005,6-10 yrs,18-30
12378,112378,25,Male,Spain,7,185461.61,1,0,0,62170.62,1,92836.03,6-10 yrs,18-30
12379,112379,18,Female,France,6,16953.53,1,1,0,148073.7,0,51203.721999999994,6-10 yrs,18-30
12380,112380,34,Male,France,3,249919.16,1,1,1,66777.12,1,120001.1,3-5 yrs,31-45
12381,112381,29,Male,Germany,9,149157.75,2,1,0,115830.54,1,94412.662,6-10 yrs,18-30
12382,112382,21,Female,Spain,6,54075.58,1,0,1,138053.53,0,63046.591,6-10 yrs,18-30
12383,112383,30,Male,France,7,49545.32,1,1,0,100747.46,1,50042.566,6-10 yrs,18-30
12384,112384,48,Male,France,8,68428.95,1,0,0,36677.89,1,38375.147,6-10 yrs,46-60
12385,112385,58,Male,France,8,219817.98,1,1,1,144604.64,1,131308.88400000002,6-10 yrs,46-60
12386,112386,24,Male,Germany,4,206672.13,1,1,1,20951.65,0,88954.64700000001,3-5 yrs,18-30
12387,112387,40,Female,Spain,4,36132.03,3,0,0,72987.85,0,36349.767,3-5 yrs,31-45
12388,112388,41,Male,France,5,150010.16,1,1,0,131787.73,1,99540.583,3-5 yrs,31-45
12389,112389,22,Female,France,7,227725.73,2,0,0,31571.54,1,100562.15400000001,6-10 yrs,18-30
12390,112390,22,Male,Germany,2,183283.59,1,0,0,121827.8,1,109861.976,0-2 yrs,18-30
12391,112391,34,Female,Spain,2,146864.36,4,1,1,73074.22,0,80668.91,0-2 yrs,31-45
12392,112392,47,Male,France,10,52157.57,1,1,1,106148.56,0,52707.896,6-10 yrs,46-60
12393,112393,26,Male,Germany,4,235882.1,1,0,0,145776.14,1,138085.88200000004,3-5 yrs,18-30
12394,112394,23,Female,France,10,222951.04,3,1,1,142731.17,0,132000.46700000003,6-10 yrs,18-30
12395,112395,42,Female,Germany,0,80306.23,1,0,1,29862.93,0,41081.670999999995,0-2 yrs,31-45
12396,112396,36,Male,France,4,124421.25,3,1,0,123549.18,0,86833.85399999999,3-5 yrs,31-45
12397,112397,33,Male,France,8,20460.16,1,1,1,103067.83,1,39104.712999999996,6-10 yrs,31-45
12398,112398,38,Male,Spain,4,157863.88,2,1,1,92627.38,1,90934.266,3-5 yrs,31-45
12399,112399,19,Male,France,6,13594.82,2,1,0,73631.65,0,27527.823,6-10 yrs,18-30
12400,112400,27,Male,France,9,226504.19,1,1,0,99022.0,1,120308.47600000001,6-10 yrs,18-30
12401,112401,33,Female,Germany,8,220098.17,1,1,0,81080.01,1,112363.471,6-10 yrs,31-45
12402,112402,54,Female,France,7,70363.26,1,1,1,124457.25,1,65482.77899999999,6-10 yrs,46-60
12403,112403,32,Male,Germany,4,185512.22,1,1,0,109951.4,1,107190.508,3-5 yrs,31-45
12404,112404,30,Female,France,1,109839.34,1,0,1,128768.42,0,82566.562,0-2 yrs,18-30
12405,112405,30,Female,Germany,4,211340.4,1,1,1,47806.97,0,98878.551,3-5 yrs,18-30
12406,112406,49,Male,Germany,9,15367.45,1,0,1,111018.66,0,39452.878,6-10 yrs,46-60
12407,112407,62,Female,France,7,126426.79,1,1,0,77620.37,0,73857.02699999999,6-10 yrs,61+
