CustomerID,Age,Gender,Geography,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
108409,56,Male,France,1,143150.4,1,1,1,98079.91,0
108410,49,Male,Germany,2,158154.54,1,1,1,132919.28,0
108411,43,Male,Germany,0,247155.31,2,1,1,108604.62,1
108412,34,Female,France,0,192526.82,1,1,0,69869.39,1
108413,65,Female,Spain,7,71489.87,2,0,1,120222.44,0
108414,44,Male,France,4,193243.53,3,1,0,129306.21,1
108415,41,Male,France,1,232121.69,1,1,0,35571.29,1
108416,52,Female,France,2,73769.07,2,1,0,137205.15,0
108417,63,Male,Spain,1,204324.84,1,1,1,57994.32,1
108418,59,Female,France,9,59455.36,1,1,1,107543.0,0
108419,56,Female,Spain,1,108508.35,1,0,1,54533.47,0
108420,43,Female,Spain,3,172543.23,2,1,0,75556.01,0
108421,66,Female,Spain,3,60881.88,1,1,1,47886.97,0
108422,55,Female,France,6,46823.82,4,1,1,50569.45,0
108423,40,Female,France,1,115635.91,1,1,1,82535.3,0
108424,39,Female,France,8,195800.38,1,1,1,46719.4,1
108425,21,Male,France,6,148965.8,2,0,1,75005.91,0
108426,66,Female,Spain,3,175303.65,1,1,1,106144.18,1
108427,26,Male,Germany,6,172319.28,1,1,0,63970.74,0
108428,21,Male,France,9,136124.73,1,0,1,130489.15,0
108429,24,Male,Spain,10,78902.54,1,1,0,67376.43,0
108430,40,Female,France,0,105427.81,1,0,1,141312.52,1
108431,19,Male,France,6,95155.12,2,1,1,111991.57,0
108432,66,Female,Spain,5,19767.43,1,1,1,51266.37,0
108433,41,Female,Germany,8,224615.57,1,0,0,75831.88,1
108434,57,Male,Germany,7,160463.74,2,1,0,22721.62,1
108435,48,Male,Germany,1,214297.25,2,0,0,41053.75,1
108436,64,Male,France,10,194015.12,2,1,1,96103.55,0
108437,48,Male,Spain,2,17073.82,1,0,0,113006.79,1
108438,64,Female,Germany,2,54076.76,1,1,0,36251.81,1
108439,57,Male,Spain,5,237683.66,1,1,1,63197.38,0
108440,65,Male,Germany,1,115482.64,3,0,1,78626.8,1
108441,68,Male,France,10,202985.07,2,1,0,65108.05,0
108442,60,Male,Germany,1,143869.18,2,1,0,106969.34,1
108443,51,Male,France,3,205890.47,1,0,1,124070.78,0
108444,41,Female,Spain,0,183652.05,1,1,0,45554.17,1
108445,66,Female,Spain,0,69932.86,2,1,1,78274.93,0
108446,43,Female,France,0,247803.63,1,1,0,92932.94,1
108447,33,Male,Germany,4,122630.24,1,1,0,147175.82,1
108448,64,Male,France,8,146248.54,2,0,0,90837.24,0
108449,30,Female,France,3,135108.76,1,1,1,21631.73,0
108450,32,Female,Germany,7,221295.51,1,1,1,114398.42,0
108451,44,Female,France,6,69972.49,1,0,1,23776.78,1
108452,21,Female,France,5,15428.11,1,1,1,44479.25,1
108453,33,Male,Germany,8,107023.2,1,1,1,52425.68,1
108454,47,Male,Germany,9,229579.71,1,1,1,105819.99,1
108455,61,Male,Germany,0,109828.1,3,0,1,125777.35,0
108456,47,Female,Germany,6,69390.37,1,1,1,71519.21,1
108457,53,Female,Germany,8,154623.99,1,1,1,80472.96,0
108458,20,Female,Germany,9,184386.93,2,0,1,115382.01,1
108459,39,Male,Spain,1,115689.18,3,1,1,132591.4,0
108460,66,Male,France,3,95006.92,1,1,0,140971.45,1
108461,39,Female,Germany,4,91126.11,2,1,1,24355.5,0
108462,67,Male,France,10,105328.15,1,1,1,136740.19,0
108463,67,Female,France,4,210667.88,1,1,0,109927.15,1
108464,66,Female,Germany,10,120640.12,2,1,0,46270.57,1
108465,29,Female,Germany,6,78589.01,1,0,0,143456.92,1
108466,38,Male,France,9,45578.74,1,1,0,40939.08,1
108467,21,Female,France,7,70654.04,2,1,0,68720.75,1
108468,48,Female,France,8,115682.45,1,1,1,79209.14,0
108469,61,Male,France,4,136953.49,2,0,1,78991.73,0
108470,48,Female,France,1,155372.33,1,0,1,127010.16,1
108471,40,Female,Spain,1,17844.85,1,1,1,130450.96,0
108472,37,Male,France,4,153292.73,1,1,0,24039.07,1
108473,32,Female,France,4,87998.29,1,1,0,135831.37,1
108474,40,Female,Germany,4,64242.45,3,1,0,94195.68,1
108475,45,Female,Germany,5,82764.96,1,1,1,124098.47,0
108476,33,Male,France,7,196116.38,2,1,0,100327.69,1
108477,54,Female,Spain,10,200822.01,2,0,0,40098.18,0
108478,38,Female,France,4,25939.48,2,1,0,130169.71,1
108479,32,Female,Germany,2,123668.45,2,1,1,136394.68,0
108480,34,Male,France,8,132374.6,1,1,1,81443.66,0
108481,67,Male,Germany,3,7553.57,1,0,1,139660.37,0
108482,54,Male,Germany,7,179265.81,2,1,1,122155.61,0
108483,30,Female,Spain,8,91698.5,2,1,1,107058.61,0
108484,36,Male,France,10,104499.43,2,1,0,88964.09,0
108485,47,Female,Germany,6,152482.09,2,0,1,118312.4,0
108486,62,Male,France,2,117235.11,2,1,0,105367.99,0
108487,35,Male,France,9,186987.48,1,0,1,56421.33,1
108488,31,Male,France,10,148964.65,2,1,1,128478.13,0
108489,53,Male,Spain,5,56508.73,1,1,1,88928.16,0
108490,53,Female,France,6,217621.96,1,1,1,74648.13,0
108491,37,Male,Germany,6,53948.19,1,0,1,147075.86,0
108492,69,Female,France,7,178383.19,1,1,1,119307.61,1
108493,36,Female,Germany,9,198052.33,1,0,1,139700.93,1
108494,62,Female,France,4,172070.55,3,1,0,110148.36,1
108495,61,Male,France,4,105451.13,1,1,0,27856.24,1
108496,24,Male,France,1,219488.24,1,0,0,57320.15,1
108497,61,Female,Germany,10,81924.93,2,1,1,81798.63,1
108498,21,Male,France,1,171769.07,2,1,0,65500.08,1
108499,51,Female,Germany,3,219415.77,1,1,0,29804.31,1
108500,19,Male,France,6,38856.98,1,0,1,69508.56,1
108501,22,Male,Germany,7,163158.8,1,0,1,142005.38,1
108502,27,Female,France,2,225239.81,1,0,0,61878.02,0
108503,49,Male,France,0,25770.32,1,1,1,89068.9,0
108504,59,Female,Spain,3,36438.31,1,1,1,146142.81,0
108505,58,Female,France,5,94563.91,1,1,1,64030.39,0
108506,30,Male,France,5,248577.69,2,0,1,56401.27,0
108507,56,Male,France,8,55983.95,1,1,1,78929.06,0
108508,22,Male,Germany,6,81180.06,1,1,1,138171.91,1
108509,27,Female,France,8,208774.18,1,1,1,99199.86,0
108510,27,Male,France,9,32685.84,1,1,0,61703.75,0
108511,55,Male,Germany,10,249051.59,2,1,0,122595.24,1
108512,44,Male,France,4,184715.42,2,1,1,92884.11,0
108513,68,Male,Spain,4,239792.59,3,0,0,84736.6,0
108514,38,Female,Spain,4,36099.5,1,1,0,92838.41,0
108515,25,Male,Germany,4,58109.33,1,1,0,149238.57,1
108516,18,Female,France,3,92693.71,2,1,1,95913.57,0
108517,45,Male,Spain,5,12752.84,1,1,0,125434.54,0
108518,66,Male,France,0,15172.91,1,1,1,63794.55,1
108519,56,Male,France,1,225955.36,2,0,1,30887.58,0
108520,31,Female,Spain,8,10687.07,1,1,0,116205.94,1
108521,38,Female,France,5,187489.92,2,0,0,53542.63,1
108522,47,Male,France,5,179410.58,1,1,1,131397.94,0
108523,38,Female,Spain,9,18203.65,1,0,1,130627.66,0
108524,66,Female,France,3,46908.94,1,1,0,108955.97,0
108525,26,Male,France,4,113704.33,1,1,0,48019.56,0
108526,34,Male,France,8,160414.3,2,1,0,70003.77,1
108527,22,Male,France,1,223956.71,1,1,0,45152.93,1
108528,48,Male,France,2,131707.97,2,1,1,53529.6,1
108529,69,Male,France,9,234091.69,2,1,0,44042.59,0
108530,57,Male,France,7,47563.87,2,1,1,73993.13,0
108531,55,Female,Spain,8,155695.0,1,0,1,113987.81,1
108532,60,Male,France,4,211160.11,1,1,0,89010.29,0
108533,36,Male,Germany,2,58331.16,1,1,0,28946.59,1
108534,53,Male,Germany,0,197136.33,1,1,1,41817.52,1
108535,67,Male,France,1,100072.31,1,0,0,149050.16,1
108536,50,Female,France,3,249906.04,1,1,1,102839.4,0
108537,30,Female,Spain,3,22887.86,1,1,0,78339.92,0
108538,31,Female,France,4,138318.08,1,1,0,144292.01,0
108539,50,Male,Germany,8,195758.75,4,1,1,86344.04,1
108540,46,Male,France,1,169049.16,1,0,0,125355.33,1
108541,60,Female,France,1,126396.23,1,1,1,77805.63,1
108542,66,Female,France,4,128277.24,2,0,1,135092.18,0
108543,53,Male,France,1,101357.39,2,1,0,96488.97,1
108544,61,Male,France,9,85575.11,2,1,1,119049.8,0
108545,27,Male,France,4,148416.64,2,1,1,119936.6,0
108546,48,Male,France,4,187091.86,1,1,1,96086.83,0
108547,23,Male,Spain,6,69817.63,1,1,1,37393.61,0
108548,18,Female,France,3,236654.72,2,1,0,62444.98,0
108549,24,Male,Germany,1,91204.6,1,1,1,22458.23,0
108550,44,Female,France,7,108493.68,1,0,0,23009.53,1
108551,38,Male,France,0,102785.01,1,0,0,105964.07,0
108552,45,Female,France,9,27834.94,2,0,1,143751.95,0
108553,33,Female,Germany,0,28977.77,4,0,1,50114.38,0
108554,63,Female,Spain,10,198817.74,1,1,0,114678.2,1
108555,40,Male,France,6,95330.83,2,1,1,92262.33,0
108556,69,Male,France,3,53996.9,2,1,1,92956.91,0
108557,37,Male,Germany,2,176925.11,1,1,1,127876.03,1
108558,55,Female,Germany,0,239935.18,2,1,1,94655.17,1
108559,42,Female,France,7,234200.6,2,1,0,142491.63,1
108560,45,Male,Spain,7,180851.77,2,1,1,146517.94,0
108561,22,Female,France,3,47905.62,2,1,0,116446.0,1
108562,38,Female,France,1,38523.19,2,1,1,31132.29,0
108563,35,Female,Germany,3,217751.62,1,0,1,108682.44,1
108564,64,Female,Germany,6,240703.57,3,1,0,143590.61,1
108565,23,Male,France,3,155579.68,3,0,0,138981.9,1
108566,46,Female,Germany,10,225313.65,2,1,0,46438.15,1
108567,36,Male,Spain,10,203722.49,1,1,0,136450.58,1
108568,50,Female,France,2,38503.19,1,0,1,41004.68,1
108569,18,Female,France,9,55742.41,1,0,1,30201.54,0
108570,62,Male,France,0,16939.8,1,0,1,24850.09,0
108571,20,Female,France,8,118514.23,1,1,0,145121.5,1
108572,59,Male,Spain,4,80987.05,2,0,0,50377.59,0
108573,38,Male,France,1,106511.51,2,1,0,41086.44,1
108574,52,Male,France,5,2165.99,1,0,1,51062.97,0
108575,58,Male,Germany,1,180311.0,1,1,1,106223.09,1
108576,57,Male,Germany,5,50142.92,3,0,1,40403.09,0
108577,20,Male,Spain,8,92066.48,2,0,0,101928.33,1
108578,42,Male,Spain,1,100593.95,1,1,1,22673.05,1
108579,62,Female,Germany,0,16561.09,1,1,0,71259.71,1
108580,55,Male,Spain,6,91378.69,2,1,1,118786.92,0
108581,62,Female,France,7,224961.72,1,1,0,54377.16,1
108582,37,Female,France,1,223300.87,1,0,1,64244.36,0
108583,69,Female,Spain,3,6147.48,2,1,0,33634.63,1
108584,61,Male,France,7,7447.43,3,1,1,108248.56,0
108585,62,Male,France,3,148491.42,2,1,1,65790.97,0
108586,51,Female,Germany,8,51205.74,1,0,0,43202.53,0
108587,38,Male,France,0,224627.83,1,1,0,21745.69,1
108588,65,Female,France,9,120713.55,1,0,1,98948.92,0
108589,40,Female,France,6,81448.25,1,1,1,82892.5,0
108590,23,Female,France,2,238319.23,1,1,0,112489.6,0
108591,68,Male,Germany,10,79482.03,2,1,1,86367.85,0
108592,30,Female,Spain,9,80207.13,1,1,0,72588.62,0
108593,66,Male,Germany,10,33274.28,2,1,1,134894.25,0
108594,40,Female,France,10,55563.01,2,1,0,91525.66,0
108595,26,Male,Spain,2,190122.67,4,0,0,124109.04,1
108596,34,Female,Spain,10,189936.45,1,1,1,133297.81,0
108597,19,Male,France,6,96649.72,1,0,1,87557.86,0
108598,36,Female,France,5,87343.78,2,1,1,63287.71,0
108599,36,Male,Spain,2,104598.66,1,1,0,40841.65,1
108600,24,Male,Germany,1,75209.22,1,1,1,52296.03,0
108601,59,Male,Germany,10,151948.58,2,1,1,35556.46,0
108602,59,Female,France,10,209145.62,1,1,1,118123.82,1
108603,37,Female,France,5,2343.4,1,1,1,61077.17,0
108604,26,Female,Spain,9,234001.77,1,1,0,134559.92,1
108605,34,Male,France,6,29488.34,1,1,0,112403.49,0
108606,44,Male,France,8,224926.53,2,1,1,106490.12,0
108607,64,Female,France,8,58389.32,1,1,1,53898.01,1
108608,19,Female,France,8,229258.15,1,1,1,25551.78,0
108609,53,Male,France,10,196832.77,3,1,1,102604.38,0
108610,36,Female,Spain,9,67292.33,2,1,1,21859.98,0
108611,34,Male,Germany,0,7069.08,1,1,1,63070.2,0
108612,22,Male,France,3,178960.8,1,1,0,145238.42,0
108613,56,Male,France,3,205440.69,2,1,0,90713.64,0
108614,35,Female,Spain,9,169941.02,1,1,1,101427.87,1
108615,24,Male,France,7,95416.58,3,0,0,38103.22,0
108616,34,Female,Germany,2,31848.04,1,1,1,26746.85,0
108617,56,Male,France,0,86762.18,2,1,1,81698.47,1
108618,53,Female,Germany,2,67145.99,1,0,1,111091.62,0
108619,57,Female,France,5,180772.43,1,1,0,110949.18,1
108620,62,Male,Germany,6,39840.23,2,0,1,132436.73,1
108621,21,Male,Spain,8,204885.65,1,1,1,107056.6,0
108622,55,Male,Germany,4,152985.63,2,1,1,20361.33,0
108623,42,Male,Spain,4,120642.17,1,1,0,116285.83,1
108624,22,Female,Spain,2,90058.04,4,1,0,146460.39,1
108625,47,Female,Spain,2,126873.42,1,1,0,24219.78,1
108626,29,Female,Germany,8,135037.23,1,1,1,36793.64,0
108627,21,Female,Germany,2,59246.23,1,1,1,59536.28,0
108628,41,Female,France,2,247188.64,2,0,0,121043.68,1
108629,46,Male,France,8,227386.91,1,1,1,86622.25,0
108630,26,Male,France,3,97699.49,1,1,0,112451.75,1
108631,21,Female,France,5,63505.4,1,0,0,25802.29,0
108632,68,Male,Germany,0,76761.34,3,0,0,63486.58,1
108633,41,Male,France,10,245041.95,2,0,0,46323.58,0
108634,31,Male,Spain,1,101766.14,2,1,0,125699.01,0
108635,22,Male,Spain,10,227982.53,1,0,1,40014.52,1
108636,35,Male,Germany,2,14755.92,1,1,0,77118.38,0
108637,59,Male,Spain,1,194199.09,3,0,0,22927.59,1
108638,36,Female,France,10,190531.48,1,1,0,95242.91,0
108639,29,Male,Germany,9,162746.65,1,1,1,23606.18,1
108640,35,Male,France,2,30279.56,1,1,0,135809.43,1
108641,34,Female,Germany,4,245349.82,1,1,1,37956.96,1
108642,47,Female,France,0,53194.89,3,0,1,35979.35,0
108643,41,Female,France,0,177428.02,1,1,1,20398.49,1
108644,28,Male,Germany,10,187869.05,3,1,0,22912.69,0
108645,52,Female,Germany,6,189979.73,1,1,1,38492.03,0
108646,40,Male,France,8,206501.25,1,1,0,54424.33,0
108647,34,Female,Spain,8,247281.02,2,1,0,101651.05,0
108648,18,Male,France,6,23997.53,1,1,1,144354.72,0
108649,32,Male,France,10,118047.29,1,1,0,115112.4,0
108650,49,Female,Germany,10,243710.13,1,0,1,110197.34,1
108651,26,Male,Germany,1,220521.33,2,1,1,81522.63,1
108652,32,Male,Germany,10,247655.1,2,1,1,128618.39,0
108653,45,Male,Spain,6,145608.64,2,1,0,22031.86,0
108654,41,Male,Spain,8,168212.34,2,0,1,60233.98,0
108655,52,Female,France,6,65950.84,1,1,0,116212.89,1
108656,39,Female,France,1,114582.54,1,1,0,113562.48,1
108657,44,Female,France,6,5237.2,1,0,0,119341.64,0
108658,36,Male,Germany,3,179930.2,1,1,1,114036.72,0
108659,62,Female,France,7,231469.34,1,1,0,60193.07,1
108660,29,Female,France,2,28037.32,1,1,1,137737.18,1
108661,37,Male,Spain,4,113594.48,2,1,0,128980.83,1
108662,18,Female,France,2,155791.84,4,1,1,56506.44,1
108663,38,Female,Germany,6,158044.56,1,1,0,137429.54,1
108664,66,Female,France,2,76632.92,2,1,0,39175.13,0
108665,62,Male,Germany,9,4946.16,1,1,0,74267.55,1
108666,18,Female,France,4,221953.8,1,1,1,125845.34,0
108667,27,Female,France,0,22944.27,1,1,1,115190.85,0
108668,64,Female,Germany,3,44419.93,2,0,1,63338.59,0
108669,49,Male,Spain,5,240696.82,1,1,1,128215.34,0
108670,56,Male,France,1,125093.32,1,1,1,32021.11,1
108671,39,Female,France,5,218509.23,1,1,0,122523.78,1
108672,35,Female,France,9,224236.39,2,1,1,109960.89,0
108673,65,Female,France,6,247360.82,1,0,0,53355.56,1
108674,63,Male,France,7,10175.35,1,1,0,149426.46,1
108675,49,Male,Spain,2,13250.05,1,0,0,114270.96,0
108676,44,Female,France,9,47680.52,1,1,1,132863.07,0
108677,45,Female,France,10,164099.58,2,1,1,53954.52,0
108678,35,Male,Spain,2,65491.48,1,1,1,117384.16,1
108679,56,Male,France,4,123906.25,1,1,1,26315.62,0
108680,66,Female,Spain,2,196589.37,1,1,1,149562.11,0
108681,46,Male,Spain,8,46447.95,1,1,0,22794.83,0
108682,35,Female,France,6,71471.14,1,1,1,49655.66,0
108683,61,Female,France,4,181881.41,1,0,1,86327.03,1
108684,25,Male,France,4,1921.47,1,1,1,59808.55,0
108685,48,Female,Spain,0,189345.11,2,1,1,142508.13,1
108686,51,Female,Spain,8,169069.54,1,0,0,95340.9,1
108687,24,Female,Spain,1,32396.52,3,0,0,68889.74,1
108688,53,Female,Germany,6,60964.54,1,0,1,87407.22,1
108689,35,Female,Spain,6,3851.08,2,0,0,53931.21,0
108690,55,Female,Germany,1,145353.31,2,0,1,111551.11,0
108691,26,Female,France,7,99273.34,1,1,1,138822.43,0
108692,26,Male,France,7,105858.29,2,1,0,124057.21,1
108693,63,Male,France,8,25796.24,2,0,1,35034.92,0
108694,25,Female,Spain,1,88077.31,2,0,1,109749.09,1
108695,68,Male,France,0,229749.55,2,1,1,57058.05,1
108696,52,Female,Spain,8,16184.08,1,1,0,24936.67,0
108697,35,Female,Spain,2,243739.53,1,1,0,70700.71,1
108698,22,Male,France,9,212002.41,1,1,0,79078.79,1
108699,31,Female,Spain,1,50747.47,2,0,1,22756.87,0
108700,45,Female,France,9,176355.47,1,1,0,129743.47,0
108701,47,Male,France,1,22736.64,1,1,0,142535.3,0
108702,21,Male,Germany,1,39916.43,2,1,1,81275.68,0
108703,56,Male,Germany,7,121990.3,2,1,1,29135.38,0
108704,37,Male,France,2,100114.02,1,1,0,105072.44,1
108705,42,Male,France,0,203757.18,2,0,1,31492.46,0
108706,45,Male,France,7,234813.74,1,0,1,131605.95,1
108707,29,Female,France,1,235703.85,1,0,0,136576.28,1
108708,19,Male,Germany,5,36750.73,1,1,1,145662.83,0
108709,60,Male,France,7,171557.02,1,1,0,26629.31,0
108710,31,Female,Germany,9,142696.73,1,0,0,41708.7,0
108711,39,Female,Germany,8,92557.58,2,0,1,97688.3,0
108712,48,Male,France,0,248707.13,1,1,0,51948.5,1
108713,40,Female,France,8,114011.28,1,1,0,71444.91,0
108714,65,Female,Germany,7,166332.84,2,1,1,76428.86,0
108715,37,Female,France,5,125710.43,3,1,1,87052.78,0
108716,55,Female,Spain,4,25725.98,1,0,1,115851.37,0
108717,21,Female,France,5,35275.06,2,1,1,55889.37,0
108718,32,Female,France,1,187535.82,2,1,1,112770.28,1
108719,41,Female,France,10,200420.96,1,1,1,116506.68,1
108720,42,Male,France,2,90954.53,1,1,1,70588.51,1
108721,18,Female,Spain,8,16739.79,1,0,0,94193.84,1
108722,24,Male,Germany,2,239251.36,1,1,1,83923.02,1
108723,48,Female,France,9,124268.1,1,1,0,142406.83,0
108724,29,Female,France,6,33537.08,1,1,1,93876.86,0
108725,59,Male,France,10,49614.95,2,1,1,30504.07,0
108726,22,Female,France,3,11340.05,1,1,1,96706.34,0
108727,61,Female,Spain,10,177463.97,1,1,1,52926.89,1
108728,67,Male,Germany,8,176023.52,1,1,1,60503.71,0
108729,59,Female,France,3,150626.1,2,1,1,75286.17,0
108730,55,Female,Germany,9,136575.07,1,1,0,32759.09,1
108731,29,Male,Germany,9,95372.72,2,0,1,22791.07,0
108732,56,Male,France,5,237658.4,1,1,0,42360.19,0
108733,35,Female,Spain,1,200130.31,2,0,1,66684.1,0
108734,19,Male,France,6,226905.43,1,0,0,100185.6,1
108735,27,Female,Spain,2,77914.82,1,0,0,53391.35,0
108736,32,Female,France,0,244570.92,2,0,1,128969.76,1
108737,47,Male,France,6,41337.57,2,0,1,93686.3,0
108738,61,Male,Germany,4,14068.13,1,0,0,120235.76,1
108739,34,Male,Spain,10,79960.11,1,1,0,94342.03,1
108740,21,Male,Germany,6,50321.73,2,1,1,59313.57,0
108741,24,Female,France,0,129380.88,4,1,0,60895.23,1
108742,58,Male,Germany,4,87549.82,2,0,0,26751.02,0
108743,48,Male,France,1,42936.53,1,1,1,83711.26,1
108744,68,Female,Germany,0,211064.58,2,0,0,113433.38,0
108745,56,Female,Spain,5,126992.63,1,1,0,134527.58,1
108746,51,Female,France,4,27382.48,1,1,1,148552.48,0
108747,23,Female,France,3,18833.28,1,1,0,27015.61,1
108748,67,Female,Germany,0,95795.11,1,0,1,116073.41,1
108749,55,Female,Spain,4,226995.73,1,0,1,94628.77,1
108750,62,Female,Germany,6,126999.97,1,0,1,58754.59,0
108751,68,Female,France,0,34783.85,3,1,1,100499.78,0
108752,51,Female,Spain,3,61658.07,2,1,0,26245.26,0
108753,61,Male,Spain,5,12369.97,1,1,1,140254.91,0
108754,32,Male,Spain,7,207960.07,1,1,0,69268.69,0
108755,31,Female,Germany,6,236513.07,1,0,1,83604.92,0
108756,23,Male,France,6,19453.45,2,1,0,46221.31,0
108757,67,Female,Spain,7,43245.25,1,0,1,109148.52,0
108758,54,Female,Spain,6,42767.23,1,1,0,132570.46,1
108759,67,Female,France,3,200926.55,2,0,0,67047.02,1
108760,49,Female,France,10,209818.08,2,1,0,96954.88,0
108761,20,Male,Spain,5,104818.42,1,1,1,124112.38,1
108762,20,Male,France,1,242332.58,4,0,0,118056.06,1
108763,39,Female,France,7,64869.19,1,0,0,122684.15,1
108764,39,Male,Germany,2,131280.05,4,0,0,114927.79,1
108765,27,Male,France,3,249072.12,1,1,1,93672.17,0
108766,68,Female,France,1,206775.96,2,1,1,141289.26,1
108767,20,Female,Spain,8,121796.17,1,1,1,96235.14,0
108768,29,Male,France,1,27131.4,2,1,1,119696.34,0
108769,46,Male,Spain,5,226088.01,1,1,1,64174.34,0
108770,65,Female,France,2,135531.45,2,1,1,46150.25,0
108771,34,Female,Germany,5,77086.86,1,1,1,70203.21,0
108772,24,Male,France,3,112804.69,2,1,1,111349.91,0
108773,30,Female,France,7,77732.06,1,1,1,107278.05,0
108774,19,Female,Spain,2,137763.87,2,1,0,42614.64,0
108775,21,Female,France,7,68233.95,2,1,0,38987.05,0
108776,27,Male,Germany,2,111495.89,1,1,1,56401.24,1
108777,56,Male,Spain,4,106565.07,2,1,1,20860.84,0
108778,41,Female,Germany,10,154017.3,2,1,1,98875.98,0
108779,34,Male,France,1,3541.5,1,0,0,139433.23,1
108780,69,Female,Germany,5,149687.8,3,1,1,41750.5,0
108781,23,Male,France,6,148278.44,1,1,1,46184.43,0
108782,36,Male,France,7,98072.07,2,1,0,105155.99,0
108783,22,Male,France,3,61724.85,2,1,1,78362.62,0
108784,49,Female,Germany,8,209812.83,1,1,1,115304.97,0
108785,27,Female,Germany,1,86195.86,1,1,1,50403.94,1
108786,26,Female,France,7,77932.36,1,1,1,37629.29,0
108787,44,Male,Germany,5,115791.74,1,0,1,143631.39,1
108788,30,Female,Germany,3,69497.46,1,1,0,142751.7,0
108789,36,Female,France,1,207690.84,1,1,0,129305.79,1
108790,38,Female,Spain,3,141237.02,1,0,1,120677.7,0
108791,41,Female,France,2,188594.78,2,0,1,65758.88,1
108792,55,Male,Germany,3,186345.57,2,1,0,34579.12,1
108793,21,Female,Spain,3,197051.83,1,0,1,80934.15,1
108794,41,Female,France,10,217301.46,2,1,1,50302.41,0
108795,52,Male,Germany,6,229865.99,2,0,1,51036.82,1
108796,20,Female,France,0,95902.27,1,1,1,112872.83,0
108797,21,Male,Germany,8,110929.38,1,0,0,41172.39,1
108798,54,Male,France,4,12514.72,2,0,0,121674.05,0
108799,57,Male,Germany,2,231426.59,1,1,0,97638.01,1
108800,65,Female,Spain,6,146786.3,2,1,1,61707.07,0
108801,52,Male,Spain,6,178078.62,1,0,0,34377.49,1
108802,48,Male,France,7,109001.31,1,0,0,69691.33,1
108803,61,Male,Germany,9,118461.98,3,1,0,126953.05,1
108804,42,Female,France,3,135794.11,2,1,1,90662.52,0
108805,57,Male,France,8,198839.19,1,0,1,149355.56,0
108806,30,Male,France,1,153242.15,2,1,0,105622.0,1
108807,21,Male,Germany,5,202802.58,2,1,0,96642.62,1
108808,63,Female,France,2,54171.51,1,1,0,34008.75,1
108809,31,Male,Spain,7,51459.71,1,1,1,67960.48,0
108810,30,Male,Germany,7,51703.4,1,0,1,113709.08,0
108811,44,Female,Germany,5,1210.96,2,0,1,105525.05,0
108812,23,Female,France,3,44765.91,2,1,1,119664.43,0
108813,34,Female,Spain,7,29686.73,2,1,0,134138.54,0
108814,53,Male,France,5,113438.59,3,1,1,131529.82,0
108815,57,Male,Germany,8,31810.18,1,1,0,34327.12,0
108816,66,Male,Germany,6,103962.92,1,1,1,58497.87,0
108817,52,Male,Germany,8,249875.78,3,1,1,140936.4,1
108818,34,Female,Germany,7,125841.76,2,1,0,81028.35,1
108819,58,Male,France,3,231161.79,1,1,1,95512.15,0
108820,19,Female,France,5,175477.07,1,0,1,140329.08,1
108821,30,Male,France,6,223580.18,1,1,1,75169.86,1
108822,69,Male,France,3,156395.17,1,1,0,140881.73,0
108823,19,Male,Germany,3,202523.64,2,1,0,66140.04,1
108824,69,Female,France,9,75700.09,1,0,1,72476.37,0
108825,45,Female,Germany,2,92977.23,1,1,1,112076.99,0
108826,60,Female,Germany,9,240064.95,1,1,1,149614.73,1
108827,43,Female,Germany,5,66883.45,2,0,1,66366.28,0
108828,39,Male,Spain,10,105343.0,3,1,1,52461.34,0
108829,64,Male,France,1,162789.7,1,1,0,89606.48,0
108830,60,Male,France,10,98100.8,1,1,1,70931.46,0
108831,20,Male,Spain,3,5236.26,1,1,0,124856.05,1
108832,52,Male,France,7,198057.6,1,0,1,105947.07,1
108833,29,Female,France,2,83912.27,2,1,0,113995.0,0
108834,41,Female,Spain,7,56916.2,1,1,1,72112.12,0
108835,22,Male,Germany,6,126391.43,1,1,0,87045.05,0
108836,37,Male,Germany,6,2108.13,3,1,1,42727.61,0
108837,56,Male,France,10,215973.29,2,0,0,48917.38,0
108838,56,Male,Germany,8,65337.49,1,0,1,95366.3,0
108839,30,Female,Spain,3,230686.7,1,1,1,79693.99,0
108840,58,Male,Germany,10,169439.19,1,1,1,104118.89,0
108841,62,Male,France,7,137162.21,1,0,1,135000.06,1
108842,29,Male,Germany,1,201563.86,1,1,1,116878.73,1
108843,30,Male,Germany,2,248314.12,1,1,0,127855.07,1
108844,27,Female,Spain,3,62802.25,2,1,0,133908.76,0
108845,50,Male,France,8,88774.03,1,1,0,99083.67,1
108846,57,Female,Germany,0,121106.14,1,0,1,144600.76,0
108847,33,Female,Germany,6,134869.41,3,1,1,126015.36,0
108848,62,Male,Germany,1,138242.66,1,1,1,91027.82,1
108849,52,Male,France,4,137243.13,2,1,0,30497.68,0
108850,20,Male,France,0,207060.4,2,1,0,112887.44,1
108851,22,Male,France,5,101150.16,1,1,1,110443.24,0
108852,43,Male,Germany,2,2742.8,1,1,0,63183.87,0
108853,28,Female,Germany,5,218923.41,1,1,1,65220.22,0
108854,24,Female,France,7,165563.05,2,1,1,111332.46,1
108855,27,Female,Germany,7,47370.38,1,1,1,114830.57,0
108856,59,Female,Spain,3,7400.22,1,1,0,99676.68,1
108857,69,Female,France,6,78944.96,2,1,1,50038.1,0
